"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
73144,36,6080.84,95319,772,30,3,1.0
73145,28,3942.09,91524,499,19,4,0.0
73146,42,6881.1,90636,310,8,3,1.0
73147,24,4875.22,94299,325,5,3,0.0
73148,34,9668.55,90360,727,5,1,1.0
73149,41,11625.92,94282,805,26,3,1.0
73150,23,2820.34,90863,523,20,4,0.0
73151,36,1613.2,95319,307,37,1,0.0
73152,41,7566.34,93998,500,41,1,1.0
73153,37,3599.12,95329,511,9,3,0.0
73154,22,1890.98,94085,316,19,3,0.0
73155,26,6317.04,95625,477,42,3,0.0
73156,35,5931.75,92028,684,28,2,0.0
73157,35,9808.3,94398,450,22,2,1.0
73158,41,1744.62,92848,410,5,1,0.0
73159,33,5736.07,92369,717,23,4,0.0
73160,40,6240.88,91571,600,30,2,1.0
73161,37,7891.1,94970,664,1,5,1.0
73162,35,7637.5,91786,370,17,1,1.0
73163,26,11506.18,91668,399,3,5,0.0
73164,39,6236.77,95617,533,2,4,1.0
73165,23,6229.04,93585,383,3,1,0.0
73166,37,3801.54,90524,581,40,5,0.0
73167,24,7894.71,92547,330,34,5,0.0
73168,22,11451.75,94970,419,11,1,0.0
73169,21,1255.39,92827,822,36,5,0.0
73170,25,4180.94,95922,390,19,2,0.0
73171,39,6939.25,90098,400,30,5,1.0
73172,25,7219.06,90619,626,8,5,0.0
73173,21,4705.29,93773,770,9,1,0.0
73174,30,12314.74,91456,427,32,1,1.0
73175,41,3197.95,95332,509,16,2,0.0
73176,30,1205.15,95246,302,20,2,0.0
73177,41,5377.42,95991,553,41,3,0.0
73178,26,5850.51,95167,824,31,3,0.0
73179,23,5267.83,92664,712,29,3,0.0
73180,27,5190.0,94966,385,44,3,0.0
73181,27,5784.97,92941,600,34,4,0.0
73182,35,2068.3,93134,460,44,5,0.0
73183,23,7987.79,95379,533,37,5,0.0
73184,32,4200.53,90273,823,23,2,0.0
73185,29,2665.57,91778,375,32,4,0.0
73186,24,8168.63,93043,347,31,5,0.0
73187,33,2903.12,92625,488,5,2,0.0
73188,22,7381.13,90903,603,8,5,0.0
73189,18,7763.49,90297,734,9,5,0.0
73190,25,8650.45,91978,356,16,1,0.0
73191,29,4987.65,94122,824,15,3,0.0
73192,25,4279.48,93891,312,24,4,0.0
73193,36,7231.7,95670,314,40,3,1.0
73194,25,2873.45,93379,493,8,3,0.0
73195,42,9063.01,91675,369,9,4,1.0
73196,38,8020.96,93324,543,15,3,1.0
73197,29,3089.0,92934,385,34,5,0.0
73198,44,6037.8,91200,470,28,1,1.0
73199,29,5763.96,90952,621,33,4,0.0
73200,20,9626.55,91675,514,38,2,0.0
73201,31,5473.0,93458,384,29,3,0.0
73202,27,10272.69,94086,325,34,5,0.0
73203,29,7524.0,91645,678,33,5,0.0
73204,35,5308.57,93304,422,30,5,0.0
73205,21,3994.05,95448,762,6,3,0.0
73206,19,6827.65,91669,751,32,4,0.0
73207,29,7756.27,93630,419,21,5,0.0
73208,39,4026.7,95434,718,21,4,0.0
73209,35,5729.71,94506,343,21,4,0.0
73210,35,7133.23,92992,647,17,2,1.0
73211,20,9376.24,95841,538,5,4,0.0
73212,28,1914.05,95437,695,26,4,0.0
73213,35,5106.18,90309,745,23,5,0.0
73214,24,3150.86,90534,630,4,4,0.0
73215,24,3551.29,94754,575,45,5,0.0
73216,27,4612.2,94200,308,26,3,0.0
73217,35,8082.86,93871,820,36,2,1.0
73218,22,4640.97,95949,760,3,1,0.0
73219,29,2367.13,90842,384,38,4,0.0
73220,30,4159.88,90972,302,40,1,0.0
73221,38,5205.87,94900,650,25,5,0.0
73222,23,6023.73,91677,840,2,3,0.0
73223,28,4187.71,93931,604,24,1,0.0
73224,41,3578.78,91838,340,24,4,0.0
73225,41,4876.22,95379,844,21,1,0.0
73226,25,7339.65,95231,686,34,3,0.0
73227,35,5445.01,91772,305,1,3,0.0
73228,22,13771.39,90788,356,11,1,0.0
73229,35,4805.36,90002,432,3,2,0.0
73230,31,3101.38,91938,388,43,2,0.0
73231,24,6693.88,92653,433,12,1,0.0
73232,41,4078.75,90842,683,29,1,0.0
73233,19,9588.96,90703,814,36,3,0.0
73234,25,3725.81,90914,308,23,2,0.0
73235,33,3108.6,91671,474,7,2,0.0
73236,26,1530.35,94602,818,30,2,0.0
73237,41,5319.51,95202,767,38,1,0.0
73238,36,3638.57,91234,448,24,2,0.0
73239,33,4821.8,91404,490,11,3,0.0
73240,39,6387.44,95263,810,30,3,1.0
73241,36,6449.63,91881,673,5,4,1.0
73242,25,4864.06,94081,533,25,5,0.0
73243,34,9223.75,90007,360,44,5,1.0
73244,23,5308.47,93767,435,28,5,0.0
73245,25,1283.88,93227,408,11,2,0.0
73246,31,5442.42,92056,721,16,2,0.0
73247,26,8909.65,95262,527,25,1,0.0
73248,21,10869.92,94421,492,29,2,0.0
73249,18,10856.6,95011,499,3,1,0.0
73250,18,5470.82,95281,325,4,3,0.0
73251,22,3799.51,91173,364,27,1,0.0
73252,33,10098.2,90525,714,34,5,1.0
73253,41,6096.08,94994,680,5,2,1.0
73254,20,8372.64,93228,368,29,3,0.0
73255,29,9762.08,92121,403,28,4,0.0
73256,19,11465.79,90582,526,2,1,0.0
73257,27,8010.52,90863,439,26,3,0.0
73258,28,4179.95,92548,844,20,1,0.0
73259,24,5067.57,90094,455,13,4,0.0
73260,27,5208.08,95956,422,16,1,0.0
73261,26,4345.93,92740,757,7,1,0.0
73262,39,11407.73,94980,795,17,1,1.0
73263,29,11456.9,96105,686,21,4,0.0
73264,34,5837.96,90215,568,4,4,0.0
73265,23,6402.57,90246,607,26,2,0.0
73266,35,12967.35,90929,554,14,3,1.0
73267,27,5887.02,90341,740,34,5,0.0
73268,36,7628.15,94227,613,4,3,1.0
73269,21,1665.46,94185,374,27,2,0.0
73270,35,5317.75,94560,643,38,2,0.0
73271,29,5004.18,94892,729,31,3,0.0
73272,36,8056.57,93810,422,31,1,1.0
73273,20,3869.74,93398,655,28,5,0.0
73274,30,4792.09,91488,441,37,1,0.0
73275,27,10239.81,91004,534,17,3,0.0
73276,35,8892.86,90342,365,33,5,1.0
73277,42,6942.39,94087,316,44,1,1.0
73278,29,9296.73,92335,764,43,1,0.0
73279,36,8187.31,93025,834,25,5,1.0
73280,20,10908.52,90262,426,23,5,0.0
73281,33,1941.79,95632,733,43,4,0.0
73282,40,4273.36,90817,410,1,1,0.0
73283,27,5109.5,96072,809,18,5,0.0
73284,31,4769.67,96141,380,10,1,0.0
73285,26,4901.07,92528,386,35,1,0.0
73286,40,4765.15,96017,608,22,5,0.0
73287,27,6456.79,90197,341,23,1,0.0
73288,23,8269.08,95701,497,36,2,0.0
73289,31,8248.83,94803,346,7,3,1.0
73290,38,4032.54,95740,534,20,5,0.0
73291,39,7031.0,92350,573,20,4,1.0
73292,24,3144.36,93366,839,15,1,0.0
73293,30,9562.14,94483,825,21,5,1.0
73294,41,8338.33,92134,420,9,1,1.0
73295,21,3117.52,92505,765,21,1,0.0
73296,30,3721.55,91894,383,31,5,0.0
73297,20,5450.67,90532,364,36,4,0.0
73298,26,5365.05,94470,619,38,3,0.0
73299,18,7846.31,90982,583,33,2,0.0
73300,30,7802.91,95171,522,43,1,1.0
73301,29,10324.74,94940,527,27,3,0.0
73302,30,9305.26,94898,718,10,5,1.0
73303,34,1130.31,92095,784,15,1,0.0
73304,28,9785.08,92849,379,14,4,0.0
73305,28,6809.1,91058,694,24,2,0.0
73306,25,4284.39,93232,539,23,4,0.0
73307,30,4095.3,95876,577,20,1,0.0
73308,28,4177.65,91084,773,7,5,0.0
73309,19,7396.73,94062,755,9,5,0.0
73310,33,5553.43,94181,523,22,5,0.0
73311,19,3983.32,93681,539,24,1,0.0
73312,37,1948.1,92483,319,10,3,0.0
73313,34,10945.47,91680,656,8,3,1.0
73314,31,7514.71,93479,343,39,5,1.0
73315,23,4434.34,90069,755,32,5,0.0
73316,24,7615.87,92119,515,3,5,0.0
73317,26,3713.56,94562,512,24,5,0.0
73318,20,8867.1,91893,406,5,2,0.0
73319,39,4312.18,93802,451,44,2,0.0
73320,32,5699.64,90899,835,6,1,0.0
73321,29,3509.46,93576,428,9,1,0.0
73322,27,3771.56,91858,526,20,2,0.0
73323,24,6925.33,92994,639,19,3,0.0
73324,35,11042.64,92240,375,27,2,1.0
73325,33,11493.19,93870,402,5,2,1.0
73326,31,5924.84,91188,380,1,3,0.0
73327,40,6579.57,92086,685,37,3,1.0
73328,36,7547.17,95285,755,14,1,1.0
73329,29,8448.22,91406,647,26,1,0.0
73330,33,7553.63,90286,436,43,5,1.0
73331,31,5653.09,91765,784,18,2,0.0
73332,18,6621.13,91480,806,35,5,0.0
73333,23,2082.6,94731,498,6,4,0.0
73334,36,4958.09,95907,384,11,3,0.0
73335,28,6416.9,91720,492,26,4,0.0
73336,29,6535.99,90673,388,45,2,0.0
73337,37,5464.3,91951,665,38,4,0.0
73338,36,4883.94,90444,451,17,5,0.0
73339,36,5025.69,93589,342,5,3,0.0
73340,18,5669.57,92355,574,40,2,0.0
73341,40,2035.16,95796,364,29,2,0.0
73342,43,6577.27,92725,423,40,4,1.0
73343,31,7193.07,90352,755,1,5,1.0
73344,33,6633.96,92251,627,42,4,1.0
73345,36,2466.92,91091,405,7,3,0.0
73346,20,11333.78,93038,690,13,4,0.0
73347,24,7227.41,95210,628,33,4,0.0
73348,42,8779.84,94706,354,25,3,1.0
73349,23,5111.53,93116,848,27,3,0.0
73350,27,5710.41,92253,342,41,3,0.0
73351,37,5283.09,94012,606,32,4,0.0
73352,34,2223.31,90350,470,15,4,0.0
73353,37,2662.42,91336,376,16,4,0.0
73354,27,4148.34,90370,336,33,1,0.0
73355,28,6200.4,93073,607,17,5,0.0
73356,26,5092.95,94109,813,21,1,0.0
73357,32,2468.02,95846,717,4,4,0.0
73358,45,6252.53,92184,444,14,5,1.0
73359,32,2628.2,91435,676,33,5,0.0
73360,28,6477.24,91235,692,43,1,0.0
73361,33,2505.11,92088,551,12,3,0.0
73362,21,5286.48,93174,621,3,3,0.0
73363,27,5846.76,95704,616,7,2,0.0
73364,19,1361.41,94061,478,44,1,0.0
73365,23,5574.72,96014,769,22,1,0.0
73366,20,3349.42,95237,371,30,1,0.0
73367,40,1075.63,92849,695,13,5,0.0
73368,19,11001.91,92931,501,39,3,0.0
73369,35,4877.74,90302,394,35,1,0.0
73370,22,7848.41,91521,550,4,2,0.0
73371,30,6952.7,92759,618,40,4,1.0
73372,35,2836.27,94082,782,44,3,0.0
73373,24,7375.29,93374,518,12,1,0.0
73374,36,2567.31,95732,687,4,4,0.0
73375,29,8716.26,92009,494,14,3,0.0
73376,43,9480.62,91525,758,35,2,1.0
73377,26,12805.25,93880,531,44,4,0.0
73378,24,2400.62,90377,412,19,3,0.0
73379,28,5969.27,91184,370,21,2,0.0
73380,28,5208.69,90026,732,3,4,0.0
73381,34,8120.31,91842,489,17,2,1.0
73382,23,8316.83,94662,481,36,4,0.0
73383,32,4903.77,95822,715,45,5,0.0
73384,22,7713.3,92658,822,15,5,0.0
73385,36,3114.3,92620,807,43,1,0.0
73386,30,2729.27,92409,458,4,2,0.0
73387,23,8293.9,93150,836,44,3,0.0
73388,23,5462.72,95957,528,11,2,0.0
73389,19,7682.64,96030,744,43,2,0.0
73390,42,4952.4,94509,690,33,5,0.0
73391,27,2868.99,93035,717,29,5,0.0
73392,34,1806.93,95572,836,13,4,0.0
73393,28,5260.44,92706,618,24,2,0.0
73394,39,6997.62,93762,776,33,3,1.0
73395,34,8385.6,94795,513,30,4,1.0
73396,26,3802.81,91048,830,5,5,0.0
73397,41,4364.62,93512,481,12,3,0.0
73398,40,7896.42,95041,681,14,5,1.0
73399,26,13293.97,92836,363,5,2,0.0
73400,38,3446.25,90874,654,36,5,0.0
73401,37,5807.78,90156,443,28,3,0.0
73402,24,10020.43,91941,733,30,3,0.0
73403,32,9108.93,90718,746,1,4,1.0
73404,30,9439.44,91613,653,32,4,1.0
73405,29,8773.15,94500,562,8,3,0.0
73406,33,1833.5,90073,390,7,4,0.0
73407,40,7155.9,91282,641,21,2,1.0
73408,22,7470.55,93320,350,44,2,0.0
73409,32,4712.17,90147,337,11,3,0.0
73410,28,11022.84,93868,689,2,5,0.0
73411,26,9482.4,95840,438,29,5,0.0
73412,32,9190.93,91539,759,5,5,1.0
73413,29,5104.57,90449,713,41,4,0.0
73414,42,7798.05,90938,363,16,4,1.0
73415,23,2290.17,94406,610,13,2,0.0
73416,28,5776.52,93201,507,40,5,0.0
73417,40,3167.88,92352,759,9,4,0.0
73418,43,12473.91,90068,472,28,1,1.0
73419,39,4162.26,91811,756,1,2,0.0
73420,31,5765.32,90647,334,24,1,0.0
73421,20,4247.27,94312,778,28,5,0.0
73422,27,8193.83,95628,487,38,2,0.0
73423,30,1031.16,91130,307,23,3,0.0
73424,32,2146.43,91761,344,39,4,0.0
73425,31,9099.66,94151,460,44,5,1.0
73426,22,5480.13,92403,394,36,4,0.0
73427,43,2491.52,95612,772,12,1,0.0
73428,44,7067.11,91921,602,20,4,1.0
73429,37,4971.22,90638,402,17,4,0.0
73430,39,8119.34,92191,709,17,2,1.0
73431,26,4591.46,95304,642,18,1,0.0
73432,21,8875.66,91445,567,37,1,0.0
73433,43,9023.9,91950,406,16,2,1.0
73434,38,4462.64,91774,659,35,5,0.0
73435,34,2893.98,92057,658,37,5,0.0
73436,26,4357.38,90117,656,16,2,0.0
73437,28,6986.78,90300,419,42,1,0.0
73438,22,6006.45,90996,442,2,4,0.0
73439,25,4745.19,95503,314,3,3,0.0
73440,21,10189.58,93292,655,38,1,0.0
73441,37,8712.79,91396,735,39,2,1.0
73442,28,5334.51,91887,698,28,3,0.0
73443,38,9139.8,95784,397,15,1,1.0
73444,41,4148.92,92103,566,40,5,0.0
73445,41,4620.25,94202,377,8,3,0.0
73446,37,10717.06,90079,584,29,4,1.0
73447,38,1696.97,90117,556,13,3,0.0
73448,21,3601.42,93907,821,2,3,0.0
73449,34,10717.2,92172,713,40,3,1.0
73450,32,4603.15,95590,741,28,2,0.0
73451,22,6364.93,92551,451,26,1,0.0
73452,39,4596.96,90438,433,3,3,0.0
73453,29,5655.32,94290,691,14,3,0.0
73454,26,1418.25,95547,672,38,5,0.0
73455,30,4352.16,94933,678,9,2,0.0
73456,29,8370.67,95360,813,20,1,0.0
73457,35,3904.05,94377,542,30,3,0.0
73458,23,2549.24,93310,326,1,4,0.0
73459,28,5011.68,92508,428,26,5,0.0
73460,34,7645.81,96088,452,18,1,1.0
73461,38,1510.18,94060,778,29,4,0.0
73462,41,5012.6,93584,416,8,3,0.0
73463,33,2177.8,94031,714,17,3,0.0
73464,22,9789.56,94790,818,1,1,0.0
73465,19,7096.61,93448,432,27,2,0.0
73466,34,4394.72,93474,578,38,4,0.0
73467,19,6686.59,95106,450,5,1,0.0
73468,33,6428.26,92552,309,6,2,1.0
73469,43,2648.08,92723,303,34,1,0.0
73470,35,1701.72,90342,648,42,5,0.0
73471,37,1995.09,95691,508,40,1,0.0
73472,26,4117.47,92141,779,9,4,0.0
73473,45,6229.69,93139,341,13,1,1.0
73474,28,4955.84,92168,641,40,5,0.0
73475,30,8237.85,95291,461,14,4,1.0
73476,20,11448.84,92917,754,43,4,0.0
73477,21,6537.94,93699,662,28,5,0.0
73478,18,4909.46,91676,384,36,5,0.0
73479,39,4028.23,94841,769,29,1,0.0
73480,31,7236.28,94742,411,30,3,1.0
73481,22,5781.41,93630,310,8,3,0.0
73482,25,7893.21,94978,774,29,5,0.0
73483,26,6515.47,90461,631,21,2,0.0
73484,22,4001.79,91497,364,45,3,0.0
73485,34,1838.81,93084,327,42,2,0.0
73486,24,1492.41,91280,749,4,5,0.0
73487,43,6304.01,92742,581,7,3,1.0
73488,38,3511.02,94332,837,6,1,0.0
73489,23,6375.85,93793,839,14,5,0.0
73490,23,6753.83,94691,742,41,3,0.0
73491,29,6263.89,92043,775,35,2,0.0
73492,36,3766.54,92442,784,4,4,0.0
73493,45,5141.17,93566,604,2,5,0.0
73494,19,6856.9,95241,832,40,2,0.0
73495,26,4728.5,90734,553,29,2,0.0
73496,18,10105.2,92654,589,28,5,0.0
73497,37,1457.86,91250,638,6,2,0.0
73498,20,6497.04,91733,687,15,1,0.0
73499,22,4235.36,92183,763,38,5,0.0
73500,31,6229.94,92185,849,45,1,1.0
73501,43,4684.88,95211,454,42,5,0.0
73502,38,3307.33,95476,632,10,2,0.0
73503,37,4087.0,95656,683,21,1,0.0
73504,27,7955.46,92191,633,7,1,0.0
73505,44,4555.62,95129,663,13,1,0.0
73506,38,1795.27,93845,455,42,5,0.0
73507,39,6701.44,91871,443,39,4,1.0
73508,33,3973.47,94546,320,32,5,0.0
73509,29,6865.22,95886,402,24,2,0.0
73510,21,4735.5,91891,342,26,4,0.0
73511,18,4884.15,92361,648,13,1,0.0
73512,40,3998.3,95083,727,38,3,0.0
73513,30,6400.2,90824,389,42,2,1.0
73514,34,5457.17,95675,307,39,4,0.0
73515,19,4807.72,90887,393,41,5,0.0
73516,43,8324.56,93561,475,19,4,1.0
73517,27,4480.18,94882,360,8,5,0.0
73518,29,3586.1,90417,769,20,3,0.0
73519,35,3912.33,92433,465,27,1,0.0
73520,42,4876.87,92463,784,39,3,0.0
73521,20,2758.29,90821,322,45,5,0.0
73522,33,6088.94,94382,331,38,2,1.0
73523,45,3596.3,94809,682,22,4,0.0
73524,24,13321.73,91804,469,45,5,0.0
73525,30,3788.35,93516,584,43,1,0.0
73526,25,6550.82,90771,623,38,2,0.0
73527,23,13373.3,91676,427,29,2,0.0
73528,36,3947.53,96055,823,29,5,0.0
73529,36,11387.33,95367,747,21,5,1.0
73530,37,6368.14,90989,540,17,4,1.0
73531,28,9140.92,94825,312,4,2,0.0
73532,30,3205.21,96049,768,4,2,0.0
73533,32,12582.5,90584,814,37,1,1.0
73534,25,6762.56,95843,323,7,5,0.0
73535,31,11342.42,90840,639,41,4,1.0
73536,24,9057.91,92444,506,27,3,0.0
73537,37,5101.13,90306,348,33,3,0.0
73538,18,6693.43,91816,802,21,1,0.0
73539,35,9675.09,95654,505,27,2,1.0
73540,33,2028.54,91106,819,34,5,0.0
73541,40,7550.93,93506,470,16,4,1.0
73542,30,3714.57,94465,624,7,3,0.0
73543,34,4789.49,92441,703,10,1,0.0
73544,27,6151.36,92420,603,44,1,0.0
73545,43,7357.28,95125,819,8,4,1.0
73546,34,1688.59,95669,710,19,4,0.0
73547,27,5583.56,95244,819,39,5,0.0
73548,30,7209.69,92304,642,17,2,1.0
73549,24,10100.33,94775,739,11,5,0.0
73550,24,5347.9,92716,745,32,2,0.0
73551,36,6657.05,94233,667,8,3,1.0
73552,31,8479.13,93819,821,2,2,1.0
73553,23,7271.7,94854,372,7,5,0.0
73554,20,7417.36,93638,620,3,3,0.0
73555,20,5984.36,95088,479,29,1,0.0
73556,38,4691.35,95012,748,7,4,0.0
73557,34,6711.13,91697,763,17,1,1.0
73558,23,3897.88,92212,430,13,5,0.0
73559,21,9959.19,96027,783,5,2,0.0
73560,21,7441.37,94445,407,38,2,0.0
73561,21,2923.89,91842,601,14,2,0.0
73562,35,5137.7,95971,349,43,2,0.0
73563,29,2391.0,91693,705,42,3,0.0
73564,37,5460.2,95401,636,1,2,0.0
73565,28,7668.58,93976,384,9,4,0.0
73566,22,6953.48,90573,738,44,2,0.0
73567,28,5525.42,93623,637,7,2,0.0
73568,41,1054.35,92536,435,29,5,0.0
73569,27,5353.43,94274,555,33,5,0.0
73570,37,12990.38,92216,718,43,5,1.0
73571,34,8481.71,93331,822,28,2,1.0
73572,27,6356.9,94652,838,11,5,0.0
73573,25,11136.56,92767,591,8,2,0.0
73574,27,10128.01,93591,781,39,1,0.0
73575,28,2800.86,90997,638,2,5,0.0
73576,23,4136.93,91601,463,25,3,0.0
73577,32,3448.69,91504,777,16,1,0.0
73578,29,3306.34,92405,836,38,3,0.0
73579,36,3441.88,90962,604,22,3,0.0
73580,34,7118.02,92563,339,2,5,1.0
73581,31,6997.72,95642,626,34,2,1.0
73582,33,5573.39,95706,621,24,5,0.0
73583,39,11354.77,90344,672,6,4,1.0
73584,21,5270.59,94254,464,21,4,0.0
73585,18,1842.27,91085,471,12,2,0.0
73586,33,5666.99,94725,423,33,3,0.0
73587,22,4169.68,90767,720,12,5,0.0
73588,31,3131.99,94864,386,30,4,0.0
73589,20,8258.78,90141,798,45,3,0.0
73590,40,3328.02,94107,699,37,4,0.0
73591,39,3725.37,90839,679,2,1,0.0
73592,18,5071.97,93201,445,25,2,0.0
73593,29,7540.3,90632,492,11,3,0.0
73594,36,3526.8,93613,831,21,1,0.0
73595,30,4692.78,92094,461,15,3,0.0
73596,27,4374.24,91857,569,33,4,0.0
73597,28,7676.05,95502,451,5,1,0.0
73598,24,1806.61,91937,636,40,1,0.0
73599,24,3420.64,94687,300,8,1,0.0
73600,41,6903.12,91389,755,19,4,1.0
73601,23,3588.86,90350,599,13,5,0.0
73602,18,3226.49,95856,390,3,4,0.0
73603,25,3673.99,91742,436,24,3,0.0
73604,28,7347.74,90137,779,15,5,0.0
73605,26,4248.01,93133,371,40,1,0.0
73606,27,1739.07,94113,831,28,3,0.0
73607,28,5901.24,95152,803,34,5,0.0
73608,33,5352.63,94746,774,38,5,0.0
73609,21,4647.76,95365,841,15,5,0.0
73610,27,2993.77,96075,665,29,4,0.0
73611,18,10932.73,94998,502,28,3,0.0
73612,30,6694.56,95147,490,13,4,1.0
73613,28,9679.02,94693,485,41,4,0.0
73614,33,7063.11,92229,553,45,4,1.0
73615,30,3333.98,93045,751,8,2,0.0
73616,30,5645.59,90163,563,29,5,0.0
73617,31,5406.92,94628,336,21,1,0.0
73618,40,1635.63,90283,702,42,3,0.0
73619,33,11332.97,94388,363,17,2,1.0
73620,21,6548.04,94515,545,7,5,0.0
73621,39,4111.11,90919,585,44,4,0.0
73622,30,10691.55,93387,651,6,3,1.0
73623,33,8053.43,95744,430,2,2,1.0
73624,27,8083.35,93246,730,19,1,0.0
73625,18,4770.42,92411,594,9,3,0.0
73626,31,1229.79,91386,661,43,3,0.0
73627,23,7738.96,92612,379,40,3,0.0
73628,33,3359.39,95718,613,27,2,0.0
73629,29,13139.6,90745,596,7,2,0.0
73630,26,8829.94,95859,335,44,3,0.0
73631,23,2536.92,90324,656,4,4,0.0
73632,40,8671.27,93460,730,17,3,1.0
73633,22,3328.45,95783,535,6,5,0.0
73634,28,10119.55,93574,396,37,4,0.0
73635,31,7806.99,91040,477,20,5,1.0
73636,38,6027.32,91203,597,13,1,1.0
73637,22,6027.81,94382,563,1,3,0.0
73638,29,5012.96,95071,334,7,5,0.0
73639,36,5282.36,91937,348,39,1,0.0
73640,35,6131.02,95611,842,5,2,1.0
73641,40,3034.29,91555,701,1,3,0.0
73642,37,7278.8,90958,315,30,5,1.0
73643,32,1760.56,91333,714,26,1,0.0
73644,23,3709.6,94141,329,39,5,0.0
73645,29,3246.96,92957,352,27,2,0.0
73646,24,8095.55,90985,399,21,5,0.0
73647,25,7914.22,92805,677,22,4,0.0
73648,19,10485.13,91485,641,29,2,0.0
73649,32,5585.52,91263,558,33,4,0.0
73650,23,4138.59,93057,539,43,1,0.0
73651,24,6159.11,90272,669,32,2,0.0
73652,33,5604.09,96042,423,5,3,0.0
73653,41,9886.15,94442,496,19,5,1.0
73654,31,8113.26,93599,751,12,4,1.0
73655,32,2517.59,92505,438,37,4,0.0
73656,37,4743.94,95619,736,42,1,0.0
73657,29,1934.79,91728,813,41,1,0.0
73658,22,6490.55,94658,795,3,4,0.0
73659,25,1162.98,95985,727,4,4,0.0
73660,20,8682.46,91848,650,32,1,0.0
73661,38,6402.16,90866,662,11,2,1.0
73662,44,5217.53,95061,774,8,5,0.0
73663,39,8516.3,94789,639,21,2,1.0
73664,33,7755.58,91246,778,15,3,1.0
73665,43,2360.22,92048,315,2,1,0.0
73666,33,9544.29,94617,436,43,5,1.0
73667,31,5944.86,92355,356,16,1,0.0
73668,22,4730.89,91573,739,36,4,0.0
73669,25,10185.43,91608,674,3,2,0.0
73670,22,9001.09,95624,621,37,2,0.0
73671,29,11920.24,94049,575,7,2,0.0
73672,18,13378.13,91407,750,25,4,0.0
73673,22,8361.27,92160,413,29,5,0.0
73674,37,1630.39,93438,784,37,2,0.0
73675,37,5098.11,92270,341,1,2,0.0
73676,27,1144.82,91709,746,10,4,0.0
73677,38,7746.87,92359,369,3,5,1.0
73678,28,10756.54,92341,799,20,1,0.0
73679,35,9389.5,90759,533,25,5,1.0
73680,31,6933.29,93667,506,41,3,1.0
73681,27,6982.56,93058,623,37,1,0.0
73682,39,6919.95,94381,323,32,4,1.0
73683,26,12356.83,94409,438,11,4,0.0
73684,33,7629.01,92210,753,8,1,1.0
73685,30,5705.73,94696,719,4,3,0.0
73686,25,12310.69,95134,842,27,5,0.0
73687,31,2072.64,92091,605,36,5,0.0
73688,27,3641.06,95545,356,39,3,0.0
73689,37,3725.29,95256,761,26,4,0.0
73690,28,2812.88,92759,761,10,1,0.0
73691,28,7996.97,94051,667,22,1,0.0
73692,41,9538.42,95761,651,1,1,1.0
73693,21,4824.93,91955,340,32,3,0.0
73694,34,6749.67,95277,839,41,2,1.0
73695,18,6069.86,91917,698,11,3,0.0
73696,24,6447.56,92214,752,25,2,0.0
73697,27,7958.64,95218,469,44,4,0.0
73698,33,6072.94,92264,338,33,3,1.0
73699,26,6007.45,91098,447,40,3,0.0
73700,22,5172.73,92057,673,20,2,0.0
73701,25,4852.17,90419,821,44,2,0.0
73702,31,3221.78,92629,343,8,5,0.0
73703,36,13868.19,92199,640,25,5,1.0
73704,39,6701.2,93186,366,7,1,1.0
73705,41,3277.73,91498,837,20,4,0.0
73706,32,4669.12,95576,820,42,5,0.0
73707,43,3463.74,92387,509,17,4,0.0
73708,20,8775.84,92864,838,25,2,0.0
73709,24,7299.03,93927,690,14,2,0.0
73710,35,8739.04,91073,623,12,1,1.0
73711,31,4835.59,91225,462,1,1,0.0
73712,28,10318.0,94913,496,12,3,0.0
73713,25,5613.01,94854,806,29,2,0.0
73714,39,7125.8,91997,416,12,3,1.0
73715,35,5222.14,91735,790,19,2,0.0
73716,35,6491.88,93298,397,9,3,1.0
73717,24,5539.58,91418,349,11,5,0.0
73718,26,10543.89,93606,554,19,3,0.0
73719,22,6399.62,93515,752,20,1,0.0
73720,31,5833.4,94298,396,18,3,0.0
73721,34,2463.4,90019,642,45,1,0.0
73722,20,2629.42,94269,722,15,1,0.0
73723,21,5309.99,90569,325,17,3,0.0
73724,28,5045.07,95906,724,12,3,0.0
73725,27,4860.0,95645,476,17,5,0.0
73726,34,7641.08,91529,402,32,2,1.0
73727,30,5888.82,90149,838,21,5,0.0
73728,36,7521.44,93592,715,43,1,1.0
73729,31,6894.88,95614,727,20,4,1.0
73730,30,8558.01,90457,506,16,5,1.0
73731,40,8093.96,94723,483,25,4,1.0
73732,27,8946.24,95262,840,25,4,0.0
73733,25,5484.07,93401,326,13,2,0.0
73734,44,4979.32,92277,532,21,2,0.0
73735,36,6160.14,93915,812,31,3,1.0
73736,33,7232.38,90511,332,36,1,1.0
73737,28,7259.43,95638,776,20,2,0.0
73738,30,4144.41,92236,495,40,4,0.0
73739,27,6930.9,91071,518,2,1,0.0
73740,33,6781.94,93882,709,17,1,1.0
73741,33,6555.39,94693,614,4,4,1.0
73742,43,5675.22,94273,751,5,1,0.0
73743,24,8329.11,92991,654,25,3,0.0
73744,26,5431.49,90900,654,28,2,0.0
73745,25,4071.81,93809,350,43,5,0.0
73746,28,6572.14,92720,577,7,4,0.0
73747,32,2970.22,94905,305,26,5,0.0
73748,24,5493.36,93505,381,43,3,0.0
73749,23,7748.22,91554,805,23,4,0.0
73750,21,12458.44,93308,352,24,3,0.0
