"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
85636,22,7662.17,90781,777,33,1,0.0
85637,22,13550.94,95150,423,43,1,0.0
85638,31,4190.94,93770,454,21,4,1.0
85639,33,14972.44,90204,389,35,1,1.0
85640,37,8726.22,94644,440,23,3,1.0
85641,21,7367.97,90770,324,20,4,0.0
85642,42,12413.4,94939,581,42,4,1.0
85643,22,9818.65,92052,683,15,5,0.0
85644,29,14170.7,94629,563,44,5,0.0
85645,31,12796.85,94176,814,11,5,1.0
85646,35,12537.19,92526,696,44,5,1.0
85647,24,13132.81,94299,820,30,4,0.0
85648,40,7559.52,94005,770,10,1,1.0
85649,34,5532.55,95617,427,3,3,1.0
85650,20,10178.71,92719,322,27,4,0.0
85651,33,15710.94,96159,392,37,1,1.0
85652,22,12893.76,94057,694,19,4,0.0
85653,19,10001.61,95401,712,11,2,0.0
85654,40,8813.11,92245,733,8,1,1.0
85655,36,16745.76,95962,334,9,2,1.0
85656,23,5995.05,96089,409,25,3,0.0
85657,29,13537.39,93949,828,43,3,0.0
85658,19,5294.09,93991,730,39,3,0.0
85659,19,17156.54,91342,628,36,1,0.0
85660,43,5224.82,94943,301,21,3,1.0
85661,24,9281.96,95092,730,43,2,0.0
85662,43,11612.1,91923,678,10,4,1.0
85663,41,10090.0,90358,617,24,3,1.0
85664,39,13350.53,91920,422,35,2,1.0
85665,31,13556.98,93554,313,26,5,1.0
85666,25,18280.65,93509,660,14,5,0.0
85667,24,11655.82,95491,703,36,3,0.0
85668,38,2643.79,95952,827,6,2,1.0
85669,33,5647.7,91155,470,45,1,1.0
85670,30,9718.96,92357,766,18,4,1.0
85671,27,12356.88,95874,849,13,2,0.0
85672,40,9353.11,95394,813,33,4,1.0
85673,32,3549.19,92591,799,32,5,1.0
85674,45,14153.09,95109,509,23,3,1.0
85675,36,2443.08,92273,783,43,2,1.0
85676,37,8293.27,94992,724,21,3,1.0
85677,21,13337.97,94253,808,9,1,0.0
85678,25,12861.67,90488,628,3,5,0.0
85679,35,15209.98,90847,318,21,2,1.0
85680,27,14785.35,94573,444,41,1,0.0
85681,39,8246.8,94265,823,36,5,1.0
85682,28,9586.57,90596,362,42,4,0.0
85683,22,4797.73,94881,472,35,4,0.0
85684,25,14832.02,93401,402,32,5,0.0
85685,29,10249.91,95947,434,39,1,0.0
85686,20,14259.57,95694,509,16,4,0.0
85687,32,12203.45,93804,723,12,3,1.0
85688,20,6368.42,94106,304,3,5,0.0
85689,39,14589.46,91839,693,31,5,1.0
85690,19,13203.43,95063,329,34,3,0.0
85691,42,4931.65,92969,638,3,1,1.0
85692,38,15289.01,90915,829,40,5,1.0
85693,31,13624.31,94299,630,11,5,1.0
85694,18,6065.41,90487,554,40,1,1.0
85695,24,12610.79,90460,734,31,3,0.0
85696,30,2086.67,90345,435,5,3,1.0
85697,38,12933.76,91332,584,1,3,1.0
85698,25,7957.71,91672,577,36,4,0.0
85699,33,3234.88,92021,364,32,5,1.0
85700,32,15707.57,94626,512,34,3,1.0
85701,39,8805.34,93148,440,25,4,1.0
85702,18,13945.26,91283,840,19,3,1.0
85703,37,4829.69,94642,511,39,1,1.0
85704,34,13135.84,93434,786,31,3,1.0
85705,30,6959.92,91795,640,7,1,1.0
85706,43,10383.64,92987,609,18,4,1.0
85707,38,18910.72,93021,662,38,1,1.0
85708,22,7286.01,90072,456,17,2,0.0
85709,29,13340.49,91309,480,2,1,0.0
85710,18,8939.21,90110,558,9,5,1.0
85711,28,10204.65,95744,415,3,1,0.0
85712,31,4683.02,91571,670,19,1,1.0
85713,36,7295.41,93310,579,19,3,1.0
85714,30,16148.46,95102,467,18,5,1.0
85715,41,8722.57,94200,526,37,3,1.0
85716,34,13208.59,94799,728,45,3,1.0
85717,28,3141.29,91385,791,10,1,0.0
85718,45,9057.91,93348,545,12,5,1.0
85719,37,14447.81,94806,443,1,5,1.0
85720,26,11796.14,91927,686,41,1,0.0
85721,43,14975.99,94674,604,17,4,1.0
85722,43,8610.55,95276,634,31,2,1.0
85723,27,4051.02,92138,508,7,5,0.0
85724,40,9594.61,93649,712,34,4,1.0
85725,24,17420.49,95321,447,39,5,0.0
85726,18,12499.22,95854,715,5,2,1.0
85727,39,13152.74,91487,366,37,5,1.0
85728,23,12051.58,93391,374,37,5,0.0
85729,35,14799.82,93387,550,34,1,1.0
85730,30,6410.95,94381,583,16,3,1.0
85731,27,12703.89,90889,361,2,2,0.0
85732,31,7880.6,91352,398,43,2,1.0
85733,40,12009.24,94977,313,13,2,1.0
85734,23,9940.27,96153,465,45,3,0.0
85735,31,14075.96,92450,499,13,4,1.0
85736,32,5700.45,92632,577,43,2,1.0
85737,40,9214.34,90383,326,5,4,1.0
85738,34,9262.01,95044,603,35,3,1.0
85739,24,3238.71,92197,635,3,1,0.0
85740,32,10928.11,91348,832,31,1,1.0
85741,24,18599.76,92055,732,8,1,0.0
85742,34,7445.83,90005,666,1,1,1.0
85743,28,5288.11,91300,661,24,1,0.0
85744,43,5713.91,95282,722,18,1,1.0
85745,41,14078.14,93276,564,41,5,1.0
85746,34,10027.08,91615,687,45,1,1.0
85747,44,8635.45,94645,778,27,1,1.0
85748,31,8319.92,90257,620,11,4,1.0
85749,19,4384.22,94563,434,34,5,0.0
85750,34,3156.09,93015,782,30,4,1.0
85751,40,7813.17,90943,458,41,4,1.0
85752,30,15076.14,94372,686,36,5,1.0
85753,28,17241.52,92638,503,15,4,0.0
85754,23,8577.39,95047,424,17,2,0.0
85755,33,17723.84,93385,640,29,4,1.0
85756,43,10394.09,94051,643,39,2,1.0
85757,20,9492.88,94926,479,5,3,0.0
85758,32,2576.59,95761,481,24,1,1.0
85759,33,13494.93,95369,473,13,1,1.0
85760,29,6003.82,93693,847,44,4,0.0
85761,20,14554.0,95190,628,29,4,0.0
85762,21,12751.67,94158,612,38,2,0.0
85763,35,10374.21,91795,820,44,5,1.0
85764,43,9470.93,94828,795,18,4,1.0
85765,25,10502.07,92948,718,45,4,0.0
85766,28,7624.01,92190,358,36,2,0.0
85767,36,10794.35,91172,793,1,5,1.0
85768,34,11943.04,93268,580,28,4,1.0
85769,43,9129.95,91843,638,31,5,1.0
85770,35,6867.39,95094,579,37,4,1.0
85771,37,10300.56,93049,845,40,3,1.0
85772,31,8376.1,92590,366,10,3,1.0
85773,28,6063.67,90472,778,37,1,0.0
85774,38,8974.25,92800,711,3,1,1.0
85775,37,15743.93,94173,788,8,1,1.0
85776,41,1594.82,95961,435,8,4,1.0
85777,29,7246.65,93341,844,13,3,0.0
85778,34,8773.5,93622,844,30,2,1.0
85779,33,11420.28,91298,527,19,5,1.0
85780,31,14776.09,90271,568,26,4,1.0
85781,37,4033.96,96057,842,13,1,1.0
85782,36,8745.82,92983,701,26,5,1.0
85783,24,8508.05,94046,463,36,4,0.0
85784,38,12195.52,91659,816,15,3,1.0
85785,25,7328.52,95968,604,7,2,0.0
85786,30,6684.98,91850,842,6,5,1.0
85787,35,14511.05,93694,689,4,4,1.0
85788,30,9966.58,93710,343,44,4,1.0
85789,38,8266.58,91132,573,20,5,1.0
85790,34,8708.55,93587,487,43,1,1.0
85791,30,16534.74,92098,699,11,4,1.0
85792,38,6168.92,92977,827,42,4,1.0
85793,25,12254.88,94962,799,29,5,0.0
85794,31,12644.33,95834,720,15,3,1.0
85795,31,11767.31,91334,345,20,2,1.0
85796,34,5488.58,93811,302,19,3,1.0
85797,30,12168.79,94720,845,39,2,1.0
85798,32,7064.92,91824,337,30,5,1.0
85799,37,10914.84,93686,580,4,2,1.0
85800,30,5230.59,93454,735,3,4,1.0
85801,36,8702.0,95201,587,18,5,1.0
85802,24,10169.61,93862,557,30,3,0.0
85803,33,13513.54,90410,358,7,3,1.0
85804,29,7066.57,90048,566,18,3,0.0
85805,22,6385.36,95318,790,26,5,0.0
85806,33,6383.91,92896,846,43,1,1.0
85807,26,9822.22,93407,833,16,3,0.0
85808,25,8543.75,92819,527,15,2,0.0
85809,40,12712.96,92104,361,36,3,1.0
85810,21,16049.35,95849,357,19,2,0.0
85811,27,4769.97,90953,345,3,3,0.0
85812,29,10154.11,92567,667,43,3,0.0
85813,36,14248.41,95263,558,9,1,1.0
85814,23,8369.52,95178,582,41,4,0.0
85815,22,8716.16,94476,629,2,4,0.0
85816,36,12369.57,93844,342,18,5,1.0
85817,24,13523.63,95357,560,13,4,0.0
85818,35,15212.12,95210,635,29,2,1.0
85819,19,9995.9,93634,621,42,2,0.0
85820,21,16041.93,93753,772,13,1,0.0
85821,32,6714.84,95083,578,10,4,1.0
85822,21,15286.47,95063,566,21,2,0.0
85823,26,13344.86,94428,646,43,5,0.0
85824,31,9930.76,93636,353,11,2,1.0
85825,33,5236.67,94579,482,6,2,1.0
85826,18,8119.66,93150,421,1,1,1.0
85827,18,7949.86,95216,763,7,5,1.0
85828,23,10761.37,92629,739,20,1,0.0
85829,32,5207.41,90939,368,38,4,1.0
85830,37,9126.06,95337,665,26,1,1.0
85831,42,10599.84,93093,389,42,3,1.0
85832,38,17228.98,93303,589,35,1,1.0
85833,24,9647.48,90644,813,39,5,0.0
85834,45,6001.72,92901,844,39,3,1.0
85835,22,6558.12,90880,716,12,4,0.0
85836,29,6411.09,91520,446,34,5,0.0
85837,20,15865.35,90275,485,32,2,0.0
85838,37,7658.09,93348,377,12,3,1.0
85839,34,11413.63,90941,356,27,1,1.0
85840,37,12742.15,91212,542,44,3,1.0
85841,41,8596.5,91076,831,24,3,1.0
85842,31,7033.27,95168,715,25,2,1.0
85843,28,7100.97,90376,733,24,2,0.0
85844,37,15104.72,91953,687,12,3,1.0
85845,25,11470.54,91726,830,38,1,0.0
85846,29,6745.83,94446,762,37,1,0.0
85847,24,9127.17,91762,510,29,1,0.0
85848,35,10131.94,90085,300,5,3,1.0
85849,18,8893.09,90148,802,2,4,1.0
85850,27,3966.15,90829,462,25,2,0.0
85851,20,5620.09,91779,779,20,5,0.0
85852,32,8947.83,93406,562,37,2,1.0
85853,30,5057.49,90643,731,1,5,1.0
85854,22,10320.03,95388,490,9,4,0.0
85855,31,3129.22,93913,803,25,4,1.0
85856,40,13485.29,95130,831,35,2,1.0
85857,19,8447.93,92875,583,3,5,0.0
85858,41,14088.69,91013,753,10,5,1.0
85859,45,11368.13,92432,399,45,2,1.0
85860,25,14295.57,91415,487,26,1,0.0
85861,34,9963.37,95778,594,6,3,1.0
85862,27,6481.85,93890,558,43,3,0.0
85863,31,1354.61,90059,473,43,3,1.0
85864,38,4794.77,91346,394,34,3,1.0
85865,25,9330.56,92438,849,39,5,0.0
85866,36,8477.34,90449,546,1,3,1.0
85867,32,16539.6,90003,681,16,5,1.0
85868,37,8066.21,93004,670,24,2,1.0
85869,40,14052.55,92266,733,25,4,1.0
85870,42,7226.79,95870,742,15,1,1.0
85871,25,15822.3,95091,782,40,3,0.0
85872,45,6177.46,92268,454,30,4,1.0
85873,42,12412.28,94528,374,33,4,1.0
85874,32,3561.11,90868,595,32,4,1.0
85875,25,4401.18,91332,643,16,3,0.0
85876,32,5879.51,92810,375,13,3,1.0
85877,37,3703.71,93442,597,31,1,1.0
85878,18,11854.56,93045,698,41,4,1.0
85879,26,18460.17,92383,320,33,5,0.0
85880,27,10549.75,93467,687,4,5,0.0
85881,27,13566.94,93011,849,29,4,0.0
85882,22,5514.55,91918,634,32,2,0.0
85883,30,10573.14,95661,401,35,5,1.0
85884,36,15438.05,92551,670,30,1,1.0
85885,36,6725.7,95877,763,2,4,1.0
85886,20,10390.89,94045,480,41,3,0.0
85887,40,17280.08,95331,680,18,4,1.0
85888,34,12435.86,92112,304,36,5,1.0
85889,31,4208.09,93888,839,20,3,1.0
85890,27,10589.51,94829,364,12,4,0.0
85891,23,6888.63,92943,632,37,3,0.0
85892,30,8609.56,93692,695,34,4,1.0
85893,23,15519.65,93932,551,15,3,0.0
85894,36,9777.7,92095,755,13,3,1.0
85895,22,14281.61,94334,403,23,1,0.0
85896,37,5515.3,93030,658,24,2,1.0
85897,27,2106.73,91997,309,6,2,0.0
85898,18,5825.89,90882,842,12,5,1.0
85899,32,9950.66,93391,743,39,5,1.0
85900,33,7379.0,91054,593,17,5,1.0
85901,37,11948.4,92549,559,27,3,1.0
85902,23,17723.91,90471,705,6,1,0.0
85903,35,10061.33,94751,771,11,2,1.0
85904,28,14439.52,92060,321,34,5,0.0
85905,26,12612.65,92587,503,12,3,0.0
85906,30,11521.99,95546,592,1,3,1.0
85907,19,9841.61,91752,676,16,4,0.0
85908,40,6214.75,94873,759,23,2,1.0
85909,43,2144.78,92125,588,38,5,1.0
85910,26,6661.3,90632,792,3,2,0.0
85911,28,6760.21,94395,321,40,3,0.0
85912,25,14706.33,92215,560,30,4,0.0
85913,23,12251.29,93794,526,21,1,0.0
85914,42,6877.55,92228,635,10,4,1.0
85915,21,11727.77,93764,654,18,5,0.0
85916,42,8259.1,90943,412,38,5,1.0
85917,23,7733.94,90521,445,23,1,0.0
85918,41,10099.63,95563,412,34,5,1.0
85919,27,13932.11,94182,733,6,5,0.0
85920,18,8168.59,94623,547,23,3,1.0
85921,38,12984.02,90566,707,2,4,1.0
85922,39,9385.1,93769,579,31,5,1.0
85923,22,6975.08,92887,312,42,2,0.0
85924,33,11498.6,92066,372,34,4,1.0
85925,29,5849.46,90887,708,29,1,0.0
85926,23,12437.79,92711,410,17,5,0.0
85927,23,12846.53,95896,663,19,2,0.0
85928,20,8764.5,94633,353,39,1,0.0
85929,22,13667.17,90609,708,44,5,0.0
85930,18,16025.9,95704,574,4,5,1.0
85931,40,11689.75,92380,521,2,3,1.0
85932,24,8938.68,94381,327,1,5,0.0
85933,31,14741.38,91130,816,12,2,1.0
85934,24,7306.65,95625,528,1,2,0.0
85935,20,11282.25,91196,479,13,3,0.0
85936,25,12596.52,95979,670,20,1,0.0
85937,36,9249.99,93185,379,36,4,1.0
85938,40,11204.03,90236,796,31,2,1.0
85939,23,11699.53,91334,807,45,4,0.0
85940,33,14297.76,91950,643,26,4,1.0
85941,33,9158.44,95845,351,14,5,1.0
85942,25,5447.84,95697,348,40,5,0.0
85943,23,7872.89,91019,421,34,3,0.0
85944,31,18308.92,90321,581,18,4,1.0
85945,35,8684.7,91621,715,6,2,1.0
85946,29,8317.99,90297,411,20,1,0.0
85947,42,2079.74,91326,527,29,4,1.0
85948,41,8066.21,96104,608,37,4,1.0
85949,34,2306.14,94901,695,4,2,1.0
85950,26,5736.12,95638,640,35,1,0.0
85951,34,11047.01,90364,449,43,5,1.0
85952,34,14461.51,92439,696,24,5,1.0
85953,33,14322.43,92104,475,34,4,1.0
85954,35,5495.68,91980,648,22,4,1.0
85955,28,8170.14,91539,490,32,5,0.0
85956,28,8215.12,94341,625,2,2,0.0
85957,32,11663.36,91528,566,9,3,1.0
85958,35,9619.33,92152,790,43,5,1.0
85959,33,10922.45,94271,822,24,2,1.0
85960,31,14034.24,94604,599,27,1,1.0
85961,32,1282.04,94362,726,23,3,1.0
85962,22,5649.67,95345,817,26,2,0.0
85963,22,7705.56,95136,833,41,3,0.0
85964,41,11782.5,95636,813,43,3,1.0
85965,38,9664.16,95071,843,42,3,1.0
85966,43,2968.24,91895,596,43,3,1.0
85967,36,10355.73,90445,472,23,4,1.0
85968,30,4605.1,90842,438,1,5,1.0
85969,25,16686.86,90920,672,13,2,0.0
85970,34,9494.54,91177,838,26,4,1.0
85971,35,12224.55,94460,362,32,5,1.0
85972,30,13840.82,91049,553,45,5,1.0
85973,28,9218.91,91459,521,45,2,0.0
85974,21,10895.53,91660,762,9,4,0.0
85975,39,6280.44,90569,383,16,2,1.0
85976,30,7535.92,95109,506,21,1,1.0
85977,19,5785.23,91337,580,37,3,0.0
85978,42,18074.98,92787,656,43,3,1.0
85979,27,12810.02,95817,616,34,5,0.0
85980,30,9670.47,95789,741,26,3,1.0
85981,32,7267.81,90987,564,30,1,1.0
85982,29,12927.91,91523,829,35,3,0.0
85983,36,11539.22,92439,656,38,4,1.0
85984,35,8465.24,92471,340,34,2,1.0
85985,32,2497.23,93104,759,35,1,1.0
85986,32,11907.51,90398,725,9,3,1.0
85987,33,8192.43,90376,712,41,5,1.0
85988,22,15582.28,90188,619,17,5,0.0
85989,30,18021.15,93266,467,25,3,1.0
85990,21,5803.17,91348,590,32,1,0.0
85991,23,8698.65,93711,564,4,2,0.0
85992,27,6873.05,93771,687,4,1,0.0
85993,37,7838.27,95555,543,37,4,1.0
85994,24,10746.25,93223,641,20,3,0.0
85995,37,13821.94,95119,804,2,2,1.0
85996,30,16921.45,95308,532,41,5,1.0
85997,20,10506.98,90896,367,17,5,0.0
85998,39,14937.17,92065,689,22,3,1.0
85999,27,8712.37,92321,440,22,4,0.0
86000,41,12640.35,95407,383,20,5,1.0
86001,34,7767.05,92224,574,11,5,1.0
86002,38,11558.62,95655,331,14,4,1.0
86003,43,10040.58,95112,304,42,3,1.0
86004,33,9707.22,95369,616,33,2,1.0
86005,29,7705.75,90578,594,28,4,0.0
86006,41,7767.64,94950,696,33,5,1.0
86007,25,11265.76,92319,323,32,4,0.0
86008,44,10046.37,90475,357,9,3,1.0
86009,32,15576.43,94519,716,2,2,1.0
86010,18,9314.27,91495,634,33,4,1.0
86011,36,6982.62,94869,652,17,2,1.0
86012,32,12038.54,93596,305,32,3,1.0
86013,20,14319.77,95749,458,36,4,0.0
86014,26,11265.68,94944,361,6,4,0.0
86015,44,6666.37,95136,658,1,2,1.0
86016,31,8590.24,90042,570,6,4,1.0
86017,32,7752.51,92707,768,35,1,1.0
86018,27,13542.68,91204,843,43,2,0.0
86019,37,18301.33,94790,634,22,5,1.0
86020,21,11141.94,90126,826,42,1,0.0
86021,39,1382.42,93991,418,10,4,1.0
86022,22,13137.44,93778,758,11,3,0.0
86023,41,13794.86,93645,438,2,3,1.0
86024,33,17446.03,91031,680,17,5,1.0
86025,34,11072.92,95882,356,32,2,1.0
86026,22,7638.1,95809,372,15,4,0.0
86027,30,11363.53,92220,690,5,1,1.0
86028,22,15222.72,91833,822,10,1,0.0
86029,39,6373.6,91901,440,10,2,1.0
86030,34,18470.86,92659,620,26,3,1.0
86031,32,5045.53,95836,303,3,3,1.0
86032,26,11238.06,93315,652,1,3,0.0
86033,41,10959.41,94141,730,42,2,1.0
86034,34,7007.57,90295,845,28,5,1.0
86035,26,14731.47,94189,763,9,4,0.0
86036,29,14623.14,91833,741,39,4,0.0
86037,42,12662.7,92051,799,29,1,1.0
86038,43,12968.99,90412,502,27,1,1.0
86039,22,13298.54,91450,745,45,1,0.0
86040,29,6340.63,92017,747,23,4,0.0
86041,30,11049.01,91651,741,28,2,1.0
86042,34,11522.69,95505,590,27,3,1.0
86043,32,10639.33,95288,623,43,5,1.0
86044,40,9759.07,91842,359,26,3,1.0
86045,40,5593.34,95690,719,45,1,1.0
86046,21,11871.87,93256,778,24,3,0.0
86047,31,13758.83,94019,364,28,4,1.0
86048,30,8539.75,91358,842,41,2,1.0
86049,37,16430.56,91956,302,6,4,1.0
86050,32,7946.99,94195,527,41,5,1.0
86051,34,9651.71,95426,569,7,3,1.0
86052,39,18986.21,94872,309,9,2,1.0
86053,30,15370.04,90152,536,31,2,1.0
86054,19,12380.8,90364,305,45,2,0.0
86055,33,9286.16,93933,669,23,1,1.0
86056,21,9975.43,93961,612,40,1,0.0
86057,36,12499.29,90101,442,16,1,1.0
86058,25,8149.05,93680,839,4,4,0.0
86059,29,6912.76,92035,707,39,2,0.0
86060,21,7961.95,91021,409,32,2,0.0
86061,37,13476.39,91893,692,4,5,1.0
86062,22,6639.98,92119,452,9,4,0.0
86063,28,10347.59,91903,837,22,5,0.0
86064,44,9359.32,94108,575,42,4,1.0
86065,33,13061.38,93419,642,6,2,1.0
86066,28,5658.35,92933,433,39,4,0.0
86067,26,11870.33,94265,524,1,5,0.0
86068,28,6539.64,94425,645,19,5,0.0
86069,25,10480.74,91255,764,43,3,0.0
86070,22,5642.57,92078,698,11,2,0.0
86071,31,6835.24,95112,541,39,2,1.0
86072,36,9945.09,96123,321,20,3,1.0
86073,18,12636.35,90210,771,25,2,1.0
86074,30,7645.44,94728,324,45,3,1.0
86075,30,13342.4,93919,302,21,5,1.0
86076,21,9117.49,91081,566,23,4,0.0
86077,38,10533.85,94041,663,44,1,1.0
86078,36,10514.04,95830,570,16,4,1.0
86079,37,6938.47,92704,703,16,5,1.0
86080,43,6756.91,91256,432,6,5,1.0
86081,21,6121.9,94360,419,28,4,0.0
86082,19,11903.93,91194,548,38,2,0.0
86083,22,7335.7,95636,653,28,4,0.0
86084,38,13399.51,92830,845,7,4,1.0
86085,31,4632.06,93780,427,37,4,1.0
86086,41,8061.8,92228,617,16,5,1.0
86087,37,5493.38,91952,683,20,3,1.0
86088,19,10585.25,92617,750,10,5,0.0
86089,30,1611.37,90904,337,45,5,1.0
86090,19,3767.85,92745,681,42,5,0.0
86091,31,6190.7,91428,575,15,3,1.0
86092,21,12374.0,94494,701,29,2,0.0
86093,26,4850.25,91681,735,11,1,0.0
86094,21,8345.1,93291,691,3,2,0.0
86095,38,5732.98,91593,575,15,4,1.0
86096,41,8040.14,94687,793,28,2,1.0
86097,32,9302.71,90368,414,34,4,1.0
86098,34,10775.59,95478,719,44,1,1.0
86099,27,10951.29,95391,837,15,5,0.0
86100,22,4716.53,93222,736,37,2,0.0
86101,24,13574.22,92494,651,15,3,0.0
86102,35,12238.01,90975,307,14,2,1.0
86103,34,12701.33,93677,460,24,2,1.0
86104,25,10587.57,92352,400,10,5,0.0
86105,29,9678.48,92732,809,22,4,0.0
86106,28,11215.97,93496,628,7,3,0.0
86107,43,16573.77,91021,777,30,4,1.0
86108,34,7971.64,93806,729,36,2,1.0
86109,28,9600.15,94132,847,26,4,0.0
86110,37,3291.1,94787,727,20,4,1.0
86111,26,6055.32,92516,561,7,3,0.0
86112,29,9056.47,94706,349,13,1,0.0
86113,44,9691.78,95626,752,29,2,1.0
86114,28,13497.27,91293,499,20,3,0.0
86115,29,8748.04,92199,364,41,4,0.0
86116,42,11067.49,91387,639,1,3,1.0
86117,26,2538.17,92131,493,1,5,0.0
86118,37,2718.01,93046,700,26,3,1.0
86119,42,8191.25,90600,364,36,4,1.0
86120,33,2751.74,93856,791,20,3,1.0
86121,44,7709.89,90784,501,2,5,1.0
86122,40,7851.25,95041,742,25,1,1.0
86123,26,9759.03,91141,449,9,1,0.0
86124,25,4474.27,91846,671,40,2,0.0
86125,42,5357.78,91945,636,11,1,1.0
86126,36,12395.25,95020,533,39,3,1.0
86127,28,8716.45,92317,386,1,1,0.0
86128,27,12642.27,92007,608,25,4,0.0
86129,33,14987.48,95287,398,18,2,1.0
86130,25,9276.07,95341,635,44,2,0.0
86131,30,10789.01,96133,799,34,1,1.0
86132,30,12126.53,92850,369,44,1,1.0
86133,39,14993.71,91656,763,14,2,1.0
86134,21,8957.2,94431,460,4,2,0.0
86135,31,6980.64,91956,625,24,5,1.0
86136,29,13034.12,95421,427,44,3,0.0
86137,23,9579.55,90619,772,3,3,0.0
86138,18,16105.24,95843,483,41,1,1.0
86139,19,12090.17,90065,314,34,3,0.0
86140,32,13184.84,94210,517,39,5,1.0
86141,39,4371.73,94686,645,10,1,1.0
86142,27,12385.47,94763,828,29,1,0.0
86143,29,9848.9,90768,804,28,5,0.0
86144,43,12323.6,91358,833,5,2,1.0
86145,43,1812.01,90358,605,15,2,1.0
86146,31,7641.4,93197,513,41,1,1.0
86147,36,11858.3,94284,407,9,3,1.0
86148,42,18389.03,94745,844,17,1,1.0
86149,45,6903.33,95227,393,1,1,1.0
86150,24,17811.49,92929,534,32,3,0.0
86151,24,9306.03,90254,548,11,1,0.0
86152,26,10757.02,95616,509,41,5,0.0
86153,26,3830.67,91108,610,44,5,0.0
86154,32,14475.05,92188,705,31,2,1.0
86155,19,7265.47,91070,521,6,2,0.0
86156,36,17698.88,90121,783,37,5,1.0
86157,25,10324.76,90442,484,14,5,0.0
86158,34,18415.5,91809,541,36,3,1.0
86159,32,13220.86,94745,705,35,5,1.0
86160,35,14118.21,94006,795,25,3,1.0
86161,23,10169.73,94901,571,25,1,0.0
86162,31,11588.17,91528,409,23,2,1.0
86163,33,9983.56,90350,527,41,3,1.0
86164,31,12479.81,90562,497,8,4,1.0
86165,36,9110.68,93327,315,14,5,1.0
86166,30,5595.65,90661,670,23,3,1.0
86167,41,9538.54,90349,471,34,4,1.0
86168,26,14203.77,92113,419,26,4,0.0
86169,26,13409.91,93583,686,34,3,0.0
86170,38,15734.71,94511,773,10,4,1.0
86171,29,10702.26,90814,611,3,1,0.0
86172,29,2654.88,92286,483,25,1,0.0
86173,31,4773.12,94374,545,32,5,1.0
86174,45,6403.16,91362,475,31,1,1.0
86175,26,4573.49,92778,690,40,5,0.0
86176,38,9530.33,95411,397,34,4,1.0
86177,22,12878.35,91596,446,5,4,0.0
86178,27,12264.97,96002,659,28,2,0.0
86179,42,12942.46,90261,321,21,4,1.0
86180,39,18297.63,94204,582,36,1,1.0
86181,34,9970.85,94237,359,8,2,1.0
86182,35,8411.72,94385,701,2,1,1.0
86183,24,12469.79,93206,504,11,2,0.0
86184,36,8321.02,93141,418,34,5,1.0
86185,25,6510.38,92045,459,5,1,0.0
86186,33,8198.01,91506,849,16,2,1.0
86187,23,5975.45,92258,378,4,5,0.0
86188,23,12683.26,92266,703,12,2,0.0
86189,35,10975.71,95530,650,29,3,1.0
86190,33,19320.82,92332,322,16,5,1.0
86191,34,10202.79,95954,323,3,4,1.0
86192,26,11541.61,95816,768,45,2,0.0
86193,31,7166.94,94272,730,38,5,1.0
86194,22,12566.19,90136,607,13,2,0.0
86195,42,11037.55,95496,786,15,4,1.0
86196,33,10014.19,94715,848,3,3,1.0
86197,22,9382.94,90624,612,7,5,0.0
86198,35,11534.86,90857,421,21,3,1.0
86199,37,16946.86,93881,503,23,4,1.0
86200,29,10237.89,93048,487,36,1,0.0
86201,44,9367.84,92771,843,19,1,1.0
86202,26,14755.62,91417,614,35,3,0.0
86203,22,7159.7,94086,442,1,4,0.0
86204,25,15249.17,90417,589,38,2,0.0
86205,23,3914.7,93545,398,41,3,0.0
86206,26,11182.85,92367,458,2,2,0.0
86207,28,11544.2,91761,577,20,3,0.0
86208,30,10428.88,94937,555,8,3,1.0
86209,27,7439.15,90008,331,9,5,0.0
86210,36,9202.26,93220,671,35,3,1.0
86211,25,8873.34,93015,505,15,2,0.0
86212,22,13329.92,93934,583,34,5,0.0
86213,21,8769.26,91587,377,33,4,0.0
86214,40,10748.18,95781,758,31,1,1.0
86215,34,11586.63,93728,804,29,3,1.0
86216,26,2250.5,91324,538,36,4,0.0
86217,26,15685.91,90244,530,7,5,0.0
86218,24,9674.47,95025,621,29,5,0.0
86219,26,12211.41,90249,450,20,5,0.0
86220,31,10266.17,93070,751,11,2,1.0
86221,22,3518.03,91348,300,20,1,0.0
86222,27,7742.71,91596,694,41,2,0.0
86223,36,8414.89,95596,822,4,4,1.0
86224,19,5984.08,94645,748,10,5,0.0
86225,30,9897.11,96035,387,34,5,1.0
86226,34,7829.59,94426,844,12,4,1.0
86227,19,16443.48,95812,591,38,5,0.0
86228,34,4852.78,94357,478,45,5,1.0
86229,29,6397.01,92319,754,21,2,0.0
86230,39,6240.12,92036,407,40,3,1.0
86231,23,10559.2,91908,349,38,3,0.0
86232,19,8479.84,91278,739,27,2,0.0
86233,32,14866.05,90536,831,2,4,1.0
86234,21,8990.95,90798,814,36,1,0.0
86235,33,4281.73,95664,701,2,3,1.0
86236,39,14701.73,92191,510,8,4,1.0
86237,32,9858.28,95153,698,31,5,1.0
86238,31,12599.89,94219,689,9,5,1.0
86239,18,2927.34,95675,342,25,5,1.0
86240,18,9766.56,91455,564,19,2,1.0
86241,24,4676.97,92014,533,1,5,0.0
86242,36,10160.67,90368,366,24,4,1.0
